(30, 600, 220, 590, 216027000)
(30, 699, 324, 675, 341559099)
(30, 760, 249, 751, 439003000)
(30, 873, 409, 842, 665365617)
(31, 33, 12, 40, 65728)
(31, 246, 103, 240, 14916727)
(31, 372, 279, 310, 51508639)
(31, 508, 250, 487, 131126303)
(32, 66, 18, 68, 320264)
(32, 166, 129, 135, 4607064)
(32, 202, 129, 183, 8275176)
(32, 212, 116, 200, 9560896)
(32, 256, 144, 240, 16809984)
(32, 384, 288, 320, 56655872)
(32, 439, 166, 431, 84637287)
(32, 544, 240, 528, 161021952)
(32, 631, 394, 575, 251272359)
(32, 814, 333, 795, 539385912)
(32, 826, 490, 764, 563592744)
(32, 880, 536, 808, 681504768)
(33, 96, 20, 97, 920673)
(33, 279, 90, 276, 21753576)
(33, 396, 297, 330, 62135073)
(33, 415, 82, 414, 71509312)
(33, 660, 242, 649, 287531937)
(33, 785, 155, 783, 483772562)
(33, 804, 180, 801, 519754401)
(33, 821, 515, 747, 553423598)
(33, 928, 262, 921, 799214689)
(34, 78, 52, 72, 513856)
(34, 110, 48, 108, 1370304)
(34, 152, 76, 146, 3551112)
(34, 272, 153, 255, 20162952)
(34, 405, 237, 376, 66469429)
(34, 408, 306, 340, 67956616)
(34, 452, 108, 450, 92384712)
(34, 578, 255, 561, 193139856)
(34, 669, 492, 565, 299457613)
(34, 750, 502, 666, 421914304)
(35, 98, 59, 92, 984067)
(35, 280, 99, 276, 21994875)
(35, 298, 219, 252, 26506467)
(35, 420, 315, 350, 74130875)
(35, 532, 336, 483, 150611643)
(35, 693, 114, 692, 332855432)
(36, 40, 4, 48, 110656)
(36, 60, 8, 64, 262656)
(36, 120, 93, 99, 1774656)
(36, 136, 64, 132, 2562112)
(36, 153, 114, 129, 3628233)
(36, 172, 93, 163, 5135104)
(36, 232, 88, 228, 12533824)
(36, 278, 188, 246, 21531608)
(36, 288, 162, 270, 23934528)
(36, 306, 242, 244, 28699272)
(36, 432, 324, 360, 80668224)
(36, 497, 345, 434, 122810129)
(36, 510, 302, 472, 132697656)
(36, 591, 103, 590, 206471727)
(36, 612, 270, 594, 229267584)
(36, 691, 435, 628, 329986027)
(36, 720, 264, 708, 373294656)
(36, 840, 644, 688, 592750656)
(36, 990, 603, 909, 970345656)
(36, 991, 582, 919, 973288927)
(37, 174, 136, 141, 5318677)
(37, 306, 189, 280, 28703269)
(37, 444, 333, 370, 87579037)
(37, 944, 333, 930, 841283037)
(38, 43, 12, 51, 134379)
(38, 48, 20, 54, 165464)
(38, 73, 17, 76, 443889)
(38, 304, 171, 285, 28149336)
(38, 456, 342, 380, 94873688)
(38, 528, 150, 524, 147252824)
(38, 646, 285, 627, 269641008)
(39, 468, 351, 390, 102562551)
(39, 692, 143, 690, 331433207)
(39, 780, 286, 767, 474611319)
(39, 962, 575, 888, 890336447)
(40, 108, 76, 96, 1323712)
(40, 179, 107, 166, 5799339)
(40, 194, 66, 192, 7365384)
(40, 218, 101, 211, 10424232)
(40, 265, 145, 250, 18673625)
(40, 303, 234, 247, 27882127)
(40, 320, 180, 300, 32832000)
(40, 446, 318, 384, 88780536)
(40, 480, 360, 400, 110656000)
(40, 530, 236, 514, 148941000)
(40, 568, 412, 484, 183314432)
(40, 608, 384, 552, 224819712)
(40, 644, 336, 612, 267153984)
(40, 680, 300, 660, 314496000)
(40, 736, 268, 724, 398752256)
(40, 932, 432, 900, 809621568)
(41, 86, 2, 89, 704977)
(41, 151, 4, 152, 3511872)
(41, 319, 72, 318, 32530680)
(41, 376, 97, 374, 53226297)
(41, 492, 369, 410, 119164409)
(41, 620, 152, 617, 238396921)
(42, 69, 56, 61, 402597)
(42, 121, 49, 120, 1845649)
(42, 336, 189, 315, 38007144)
(42, 476, 228, 458, 107924264)
(42, 504, 378, 420, 128098152)
(42, 514, 334, 462, 135870832)
(42, 621, 420, 549, 239557149)
(42, 714, 315, 693, 364068432)
(42, 751, 480, 679, 423638839)
(42, 792, 476, 730, 496867176)
(42, 840, 308, 826, 592778088)
(42, 889, 601, 786, 702669457)
(43, 516, 387, 430, 137467603)
(43, 560, 168, 555, 175695507)
(44, 114, 18, 116, 1566728)
(44, 118, 6, 120, 1728216)
(44, 352, 198, 330, 43699392)
(44, 372, 120, 368, 51564032)
(44, 528, 396, 440, 147283136)
(44, 586, 456, 474, 201315240)
(44, 696, 386, 654, 337238720)
(44, 706, 500, 610, 351981000)
(44, 748, 330, 726, 418594176)
(45, 50, 5, 60, 216125)
(45, 75, 10, 80, 513000)
(45, 99, 6, 102, 1061424)
(45, 170, 80, 165, 5004125)
(45, 196, 133, 174, 7620661)
(45, 240, 162, 213, 13915125)
(45, 246, 173, 214, 14978061)
(45, 290, 110, 285, 24480125)
(45, 430, 213, 412, 79598125)
(45, 443, 318, 380, 87029432)
(45, 540, 405, 450, 157555125)
(45, 606, 106, 605, 222636141)
(45, 612, 237, 600, 229312053)
(45, 684, 432, 621, 320104629)
(45, 900, 330, 885, 729091125)
(46, 188, 126, 168, 6742008)
(46, 204, 120, 190, 8587000)
(46, 268, 190, 232, 19346168)
(46, 326, 242, 274, 34743312)
(46, 368, 207, 345, 49933368)
(46, 552, 414, 460, 168293944)
(46, 782, 345, 759, 478309104)
(47, 97, 66, 90, 1016496)
(47, 233, 176, 194, 12753160)
(47, 457, 90, 456, 95547816)
(47, 561, 290, 534, 176662304)
(47, 564, 423, 470, 179509967)
(47, 849, 452, 804, 612063872)
(47, 977, 536, 920, 932678656)
(48, 69, 5, 76, 439101)
(48, 99, 27, 102, 1080891)
(48, 108, 34, 110, 1370304)
(48, 160, 124, 132, 4206592)
(48, 196, 126, 178, 7640128)
(48, 204, 152, 172, 8600256)
(48, 318, 174, 300, 32268024)
(48, 330, 172, 314, 36047592)
(48, 347, 243, 302, 41892515)
(48, 384, 216, 360, 56733696)
(48, 452, 110, 450, 92456000)
(48, 576, 432, 480, 191213568)
(48, 606, 302, 580, 222655608)
(48, 736, 306, 718, 398798848)
(48, 816, 360, 792, 543449088)
(48, 960, 352, 944, 884846592)
(49, 120, 42, 121, 1845649)
(49, 282, 130, 273, 22543417)
(49, 588, 441, 490, 203415121)
(49, 924, 369, 904, 789006673)
(50, 96, 59, 93, 1009736)
(50, 135, 95, 120, 2585375)
(50, 216, 167, 177, 10202696)
(50, 291, 123, 284, 24767171)
(50, 334, 128, 328, 37384704)
(50, 400, 225, 375, 64125000)
(50, 509, 341, 452, 131997229)
(50, 600, 450, 500, 216125000)
(50, 710, 515, 605, 358036000)
(50, 760, 480, 690, 439101000)
(50, 805, 420, 765, 521785125)
(50, 850, 375, 825, 614250000)
(50, 920, 335, 905, 778813000)
(51, 58, 30, 67, 327763)
(51, 82, 64, 75, 684019)
(51, 117, 78, 108, 1734264)
