100	1610	840	1530	4174281000
100	1700	750	1650	4914000000
100	1840	670	1810	6230504000
100	2168	582	2154	10191085632
100	2256	568	2244	11482993216
100	2330	1080	2250	12650337000
100	2610	1905	2215	17780581000
100	2663	1831	2336	18885848247
100	2750	1675	2525	20797875000
100	3279	2382	2791	35256286639
100	3624	2628	3088	47596354624
100	3800	1025	3775	54873000000
100	3882	1194	3844	58502444968
100	4450	2050	4300	88122125000
100	4574	2621	4267	95695831224
101	211	40	218	10424232
101	695	467	617	336732676
101	1212	909	1010	1781390429
101	3202	2469	2610	32830508709
101	3742	1165	3704	52398624789
102	116	60	134	2622104
102	157	76	165	4931101
102	164	128	150	5472152
102	234	156	216	13874112
102	330	144	324	36998208
102	356	230	324	46179224
102	456	228	438	95880024
102	696	502	596	338214744
102	729	505	638	388481697
102	816	459	765	544399704
102	1006	474	970	1019169424
102	1215	711	1128	1794674583
102	1224	918	1020	1834828632
102	1356	324	1350	2494387224
102	1364	428	1350	2538777752
102	1734	765	1683	5214776112
102	1772	1061	1635	5565112856
102	1952	1142	1812	7438774616
102	2007	1476	1695	8085355551
102	2040	748	2006	8490725208
102	2250	1506	1998	11391686208
102	3181	1998	2893	32188839949
102	3694	2298	3370	50408040592
102	3860	710	3852	57513517208
102	4164	3222	3384	72200224152
102	4539	2091	4386	93515904027
103	121	10	142	2864288
103	240	31	246	14916727
103	401	164	394	65573928
103	590	36	591	206471727
103	861	427	825	639370108
103	1236	927	1030	1889324983
103	1355	897	1209	2488906602
103	2585	394	2582	17274644352
103	2612	1063	2552	17821577655
103	2994	2064	2623	26839416511
103	3336	670	3327	37127089783
103	3890	1826	3751	58864961727
103	4785	1570	4728	109559529352
104	144	68	156	4110848
104	624	492	500	244095488
104	689	377	650	328207633
104	780	327	761	475676864
104	832	468	780	577055232
104	1038	221	1035	1119511736
104	1248	936	1040	1944889856
104	1768	780	1716	5527581696
104	1948	1282	1742	7393208256
104	2652	761	2631	18652916672
104	2860	1742	2626	23394780864
104	3264	321	3263	34774788608
104	3952	1066	3926	61724662272
104	4459	2483	4186	88657999443
104	4628	2132	4472	99125406016
105	175	66	184	6517000
105	231	14	238	13484016
105	294	177	276	26569809
105	343	162	334	41511232
105	462	328	401	99768753
105	560	378	497	176773625
105	746	252	737	416318561
105	834	148	833	581251329
105	840	297	828	593861625
105	894	657	756	715674609
105	1161	661	1085	1566093906
105	1190	570	1145	1686316625
105	1260	945	1050	2001533625
105	1285	835	1155	2122981750
105	1428	553	1400	2913112377
105	1596	1008	1449	4066514361
105	1631	1017	1487	4339880216
105	1980	1190	1825	7763549625
105	2079	342	2076	8987096664
105	2100	770	2065	9262157625
105	3444	2657	2806	40850910009
105	3756	504	3753	52989062841
106	443	235	422	88129323
106	605	45	606	222636141
106	831	402	799	575047207
106	848	477	795	610991208
106	933	610	837	813357253
106	1041	300	1033	1129302937
106	1100	856	890	1332191016
106	1272	954	1060	2059266664
106	1334	228	1332	2375118720
106	1802	795	1749	5852652624
106	2118	655	2097	9502378048
106	2685	1845	2356	19357960141
106	2729	564	2721	20325257505
106	3686	1192	3644	50081383872
106	3713	1570	3617	51189979113
106	4385	3345	3606	84316957641
106	4717	2173	4558	104954860829
106	4934	528	4932	120116243520
107	166	40	179	5799339
107	292	235	236	26122131
107	339	81	341	40183262
107	356	227	326	46343059
107	448	211	434	91140435
107	766	555	654	450680139
107	792	564	683	498018131
107	909	696	746	752314472
107	1164	683	1080	1578323987
107	1284	963	1070	2118099347
107	1637	1154	1418	4388006896
107	1882	1208	1699	6667126011
107	2079	711	2051	8987164082
107	2328	939	2276	12618016595
107	2386	411	2382	13584713499
107	3925	2040	3732	60468303168
107	4510	2619	4194	91735076043
107	4846	2984	4435	113803312779
108	120	12	144	2987712
108	142	30	160	4123000
108	180	24	192	7091712
108	225	10	233	12650337
108	360	279	297	47915712
108	408	192	396	69177024
108	450	34	452	92384712
108	459	342	387	97962291
108	516	279	489	138647808
108	590	311	561	206638712
108	660	400	608	288755712
108	696	264	684	338413248
108	822	374	796	556671960
108	834	564	738	581353416
108	864	486	810	646232256
108	918	726	732	774880344
108	1089	740	961	1292727681
108	1143	623	1078	1494530919
108	1296	972	1080	2178042048
108	1366	700	1302	2550155608
108	1450	1089	1207	3049884712
108	1491	1035	1302	3315873483
108	1530	906	1416	3582836712
108	1640	1154	1422	4412203712
108	1773	309	1770	5574736629
108	1836	810	1782	6190224768
108	1940	608	1920	7302643712
108	2073	1305	1884	8909622729
108	2094	302	2092	9183106296
108	2146	247	2145	9884267848
108	2160	792	2124	10078955712
108	2520	1932	2064	16004267712
108	2970	1809	2727	26199332712
108	2973	1746	2757	26278801029
108	3504	2412	3072	43023427776
108	3532	2524	3036	44063044480
108	3909	2397	3582	59731878141
108	4104	1107	4077	69124176576
108	4110	1358	4060	69427790712
108	4356	3387	3525	82655209728
108	4806	2214	4644	111008498328
108	4916	3696	4088	118806507008
109	206	72	213	10036845
109	884	260	877	692102133
109	1182	213	1180	1652695597
109	1308	981	1090	2239105141
109	1499	886	1388	3369549528
109	1555	652	1516	3761323904
109	2868	1314	2773	23591811061
109	2988	685	2976	26678589301
109	3183	1729	3003	32249824516
110	226	184	188	12874176
110	285	45	290	24480125
110	295	15	300	27003375
110	297	209	264	27529073
110	417	236	393	73842713
110	450	48	452	92456000
110	686	311	665	324159856
110	880	495	825	682803000
110	930	300	920	805688000
110	1074	699	965	1240164224
110	1233	321	1226	1875847337
110	1296	552	1262	2178113336
110	1320	990	1100	2301299000
110	1465	1140	1185	3145550625
110	1528	1140	1278	3568880952
110	1545	969	1406	3689284625
110	1562	1133	1331	3812367328
110	1564	446	1552	3827025144
110	1672	1056	1518	4675547448
110	1740	965	1635	5269355000
110	1765	1250	1525	5499703125
110	1771	924	1683	5555968011
110	1866	1263	1649	6498660896
110	1870	825	1815	6540534000
110	1944	776	1902	7347971384
110	2024	737	1991	8292800824
110	2132	1391	1913	9692174968
110	2153	692	2129	9981366577
110	2563	1188	2475	16837598547
110	2680	600	2670	19250163000
110	2986	573	2979	26625092256
110	3326	1514	3218	36794460976
110	4449	393	4448	88063061849
110	4686	642	4682	102899311856
110	4834	3584	4060	112960096704
110	4880	2030	4760	116215603000
110	4895	2255	4730	117290548375
110	4930	900	4920	119824488000
110	4930	3460	4280	119824488000
111	268	151	258	20616463
111	522	359	460	143604279
111	522	408	423	143604279
111	562	391	492	178871959
111	918	567	840	774988263
111	1097	600	1034	1321507304
111	1098	815	922	1325120823
111	1306	999	1072	2228928247
111	1332	999	1110	2364633999
111	2220	814	2183	10942415631
111	2832	999	2790	22714641999
111	2951	377	2949	25699858982
111	2993	1454	2874	26812808288
111	3138	2415	2562	30901391703
112	122	84	138	3220776
112	231	63	238	13731319
112	326	133	323	36050904
112	665	428	601	295484553
112	742	406	700	409923416
112	896	504	840	720728064
112	1029	517	984	1090952317
112	1306	763	1213	2228965544
112	1344	1008	1120	2429120512
112	1500	246	1498	3376404928
112	1656	1120	1464	4542713344
112	1904	840	1848	6903816192
112	2891	1715	2674	24164038899
112	3080	1876	2828	29219516928
112	3164	984	3132	31675879872
112	4256	1148	4228	77092614144
112	4802	2674	4508	110731702536
112	4984	2296	4816	123805240832
113	166	57	180	6017193
113	368	284	305	51278929
113	423	320	354	77129864
113	535	132	534	154573272
113	982	697	848	948409065
113	1226	758	1121	1844214073
113	1356	1017	1130	2494768913
113	1886	1433	1556	6709937353
113	2974	1500	2841	26305509321
113	3127	1374	3036	30577652280
113	3184	625	3176	32280376401
113	3826	2185	3572	56007486873
113	4495	1488	4440	90823030272
114	129	36	153	3628233
114	144	60	162	4467528
114	219	51	228	11985003
114	229	21	238	13490533
114	360	226	332	48137544
114	627	331	596	247973427
114	666	53	667	296889840
114	692	35	693	332855432
114	860	626	732	637537544
114	912	513	855	760032072
114	958	570	886	880699456
114	1054	550	1002	1172387008
114	1100	632	1026	1332481544
114	1328	680	1266	2343521096
114	1368	1026	1140	2561589576
114	1584	450	1572	3975826248
114	1777	1404	1417	5612765977
114	1938	855	1881	7280307216
114	2280	836	2242	11853833544
114	2499	1232	2395	15607739043
114	2505	670	2489	15720419169
114	3368	2594	2748	38206133576
114	3420	2088	3138	40003169544
114	3504	2760	2802	43023649608
114	3548	992	3522	44664784136
114	3609	2286	3273	47008277073
114	4137	1113	4110	70805280897
114	4204	946	4188	74301363208
115	162	51	178	5772403
115	165	72	178	6013000
115	354	3	358	45882739
115	470	315	420	105343875
115	510	300	475	134171875
115	618	72	619	237549907
115	670	475	580	302283875
115	678	178	675	313186627
115	815	605	685	542864250
115	1053	502	1014	1169096752
115	1275	501	1249	2074192750
115	1380	1035	1150	2629592875
115	1748	1104	1587	5342541867
115	2012	1531	1658	8146386603
115	4526	1052	4507	92715164451
116	200	32	212	9560896
116	210	147	197	10821896
116	339	267	278	40519115
116	396	240	368	63660032
116	510	366	440	134211896
116	690	288	674	330069896
116	928	522	870	800739648
116	1164	368	1152	1578659840
116	1392	1044	1160	2698789184
116	1518	350	1512	3499524728
116	1518	1169	1239	3499524728
116	1594	426	1584	4051653480
116	1758	926	1668	5434772408
116	1972	870	1914	7670242944
116	2224	744	2196	11001856320
116	2356	1052	2284	13079094912
116	2392	1538	2158	13687781184
116	2722	1448	2578	20169631944
116	2728	1447	2585	20303293248
116	2980	782	2962	26465152896
116	3190	1943	2929	32463319896
116	3368	590	3362	38206212928
116	4006	2454	3672	64289993112
116	4408	1189	4379	85651046208
116	4509	2780	4125	91674405125
116	4748	2528	4496	107038117888
116	4842	2844	4490	113522076584
117	130	13	156	3798613
117	195	26	208	9016488
117	442	208	429	87952501
117	754	286	741	430262677
117	1404	1053	1170	2769188877
117	1924	1258	1725	7123818637
117	2076	429	2070	8948696589
117	2318	1716	1949	12456503045
117	2340	858	2301	12814505613
117	2730	2093	2236	20348018613
117	2886	1725	2664	24039084069
117	3406	1984	3165	39514049029
117	3796	2613	3328	54700503949
118	184	70	196	7872536
118	186	100	192	8077888
118	257	20	265	18617625
118	368	6	372	51479064
118	632	215	625	254079000
118	944	531	885	842875416
118	1416	1062	1180	2840802328
118	1530	352	1524	3583220032
118	1632	1270	1320	4348351000
118	1844	1398	1524	6271862616
118	2006	885	1947	8073859248
118	2474	636	2460	15144195456
118	2636	1524	2454	18317878488
118	3468	2404	3030	41711362264
118	4580	2454	4332	96073555032
119	241	168	222	15682680
119	273	182	252	22031576
119	385	168	378	58751784
119	532	266	511	152253927
119	705	378	668	352087784
119	1428	1071	1190	2913639911
119	1582	378	1575	3960994527
119	1694	863	1616	4862848543
119	2625	1757	2331	18089575784
119	2967	1251	2891	26120450222
119	3339	1587	3215	37227932378
119	3435	1119	3395	40532023034
119	4158	1962	4007	71889197471
119	4480	3316	3767	89917077159
119	4730	3311	4112	105825502159
119	4858	3759	3948	114651281871
119	4874	2996	4463	115787824783
120	163	99	172	6058747
120	184	58	198	7957504
120	190	46	204	8587000
120	206	81	215	10469816
120	264	16	272	20127744
120	268	204	232	20976832
120	270	85	275	21411000
120	324	228	288	35740224
120	368	44	372	51564032
120	400	310	330	65728000
120	423	271	386	77414967
120	490	315	445	119377000
120	510	380	430	134379000
120	534	22	536	154001304
120	537	321	498	156582153
120	582	198	576	198865368
120	640	432	568	263872000
120	654	303	633	281454264
120	795	435	750	504187875
120	825	430	785	563243625
120	909	702	741	752817429
120	960	540	900	886464000
120	1130	275	1125	1444625000
120	1338	954	1152	2397074472
120	1440	1080	1200	2987712000
120	1515	755	1450	3478993875
120	1552	1228	1236	3740036608
120	1590	708	1542	4021407000
120	1632	632	1600	4348435968
120	1704	1236	1452	4949489664
120	1767	223	1766	5518812663
120	1824	1152	1656	6070132224
120	1840	765	1795	6231232000
120	1932	1008	1836	7213157568
120	2040	900	1980	8491392000
120	2208	804	2172	10766310912
120	2400	880	2360	13825728000
120	2796	1296	2700	21859782336
120	2797	1773	2536	21883243573
120	2802	802	2780	22000801608
120	2841	1009	2798	22932237321
120	2885	1670	2685	24014232125
120	3040	996	3004	28096192000
120	3132	2286	2658	30724843968
120	3300	2010	3030	35938728000
120	3320	2115	3005	36596096000
120	3357	1821	3168	37833268293
120	3492	1636	3368	42583399488
120	3674	1451	3597	49594394024
120	4155	1542	4083	71733751875
120	4560	1230	4530	94820544000
120	4575	3063	4062	95759337375
121	122	18	153	3587409
121	137	23	163	4342914
121	228	186	193	13623913
121	901	355	883	733204262
121	1023	330	1012	1072370728
121	1452	1089	1210	3063028969
121	1784	697	1748	5679629865
121	2631	400	2628	18213977152
121	2659	2077	2143	18801648740
121	2948	660	2937	25621966953
121	4564	574	4561	95070329705
122	697	393	654	340424721
122	976	549	915	931530024
122	1200	608	1146	1729815848
122	1255	951	1038	1978472223
122	1464	1098	1220	3139601192
122	1777	873	1704	5613100281
122	2074	915	2013	8923077072
122	2832	2073	2399	22715090216
122	2844	681	2831	23005043432
122	3228	1832	3018	33637524200
122	3361	1878	3153	37968750729
122	3564	2151	3281	45272085992
122	3646	2098	3398	48469245984
122	3858	1382	3798	57424920560
122	4187	3155	3476	73403983051
123	125	26	156	3813992
123	258	6	267	19034379
123	284	50	291	24767171
123	388	180	379	60271939
123	453	12	456	94820544
123	563	329	525	180314414
123	749	56	750	422050616
123	957	216	954	878328360
123	1128	291	1122	1437110019
123	1476	1107	1230	3217439043
123	1704	682	1667	4949622531
123	1737	631	1709	5242683420
123	1860	456	1851	6436716867
123	2460	902	2419	14888796867
123	3869	1944	3698	57917544776
123	3870	2475	3498	57962463867
123	4301	3158	3636	79564343768
123	4518	2556	4227	92224740699
123	4690	3210	4123	103163569867
124	132	48	160	4206592
124	218	180	186	12266856
124	500	307	461	126906624
124	562	352	514	179410952
124	668	486	570	299984256
124	690	466	612	330415624
124	704	486	618	350820288
124	876	250	870	674128000
124	984	412	960	954670528
124	992	558	930	978098112
124	1488	1116	1240	3296552896
124	1748	577	1727	5342927616
124	1861	1216	1669	6447147005
124	1870	1438	1528	6541109624
124	2032	1000	1948	8392083392
124	2108	930	2046	9369150336
124	2378	1364	2218	13449220776
124	3251	2035	2960	34361728875
124	3410	2077	3131	39653727624
124	3478	2257	3127	42073477976
124	3546	426	3544	44589721960
124	3695	2791	3062	50449833999
124	4124	1626	4038	70140325248
124	4712	928	4700	104622178752
124	4712	1271	4681	104622178752
124	4932	2445	4723	119970952192
125	387	216	368	59913728
125	435	62	438	84266000
125	835	320	820	584136000
125	968	218	965	908992357
125	1500	1125	1250	3376953125
125	1900	1200	1725	6860953125
125	2820	710	2805	22427721125
125	3191	2357	2687	32494249996
125	3847	709	3839	56935279548
125	4036	1661	3940	65745551781
125	4267	2078	4096	77692455288
125	4530	3285	3860	92961630125
126	140	14	168	4744376
126	168	46	188	6742008
126	178	48	196	7640128
126	207	168	183	10870119
126	210	28	224	11261376
126	363	147	360	49832523
126	476	224	462	109850552
126	636	329	607	259259832
126	812	308	798	537387704
126	973	658	861	923167693
126	1008	567	945	1026192888
126	1071	847	854	1230481287
126	1242	854	1090	1917864864
126	1246	274	1242	1936435312
126	1428	684	1374	2913955128
126	1512	1134	1260	3458650104
126	1542	1002	1386	3668512464
126	1618	952	1500	4237801408
126	1785	1057	1652	5689412001
126	1863	1260	1647	6468043023
126	2142	945	2079	9829847664
126	2253	1440	2037	11438248653
126	2348	1790	1932	12946768568
126	2376	1428	2190	13415413752
126	2520	924	2478	16005008376
126	2667	1803	2358	18972075339
126	2940	2254	2408	25414184376
126	3500	1374	3428	42877000376
126	4088	2814	3584	68319609848
127	359	225	333	48316662
127	444	64	447	89576767
127	607	205	601	225696926
127	617	316	590	236933496
127	633	298	612	255684520
127	1007	201	1005	1023195726
127	1070	296	1063	1227091383
127	1409	200	1408	2799309312
127	1472	1159	1178	3191554431
127	1524	1143	1270	3541654207
127	2644	760	2623	18485554367
128	150	102	164	5472152
128	188	2	206	8741824
128	264	72	272	20496896
128	328	50	334	37384704
128	438	326	372	86124824
128	534	261	515	154370456
128	664	516	540	294852096
128	718	501	627	372243384
128	808	516	732	529611264
128	848	464	800	611897344
128	894	254	888	716614136
128	1006	318	996	1020205368
128	1024	576	960	1075838976
128	1186	627	1125	1670320008
128	1536	1152	1280	3625975808
128	1756	664	1724	5416786368
128	1798	831	1737	5814678744
128	1936	1502	1570	7258411008
128	2070	614	2052	8871840152
128	2176	960	2112	10305404928
128	2524	1576	2300	16081430976
128	3256	1332	3180	34520698368
128	3304	1960	3056	36069935616
128	3454	2484	2958	41208717816
128	3520	2144	3232	43616305152
128	4140	1836	4016	70960041152
128	4253	2909	3740	76930399429
128	4344	2685	3971	81974836736
128	4426	1737	4335	86705117928
128	4864	1312	4832	115077021696
128	4966	3478	4316	122469397848
129	135	32	166	4607064
129	183	32	202	8275176
129	820	513	748	553514689
129	1548	1161	1290	3711625281
129	1680	504	1665	4743778689
129	2151	1396	1934	9954395640
129	2580	946	2537	17175658689
129	2936	713	2922	25310748545
129	3711	1396	3644	51108261120
129	3964	2578	3561	62289652033
130	180	85	195	8029000
130	273	49	282	22543417
130	351	247	312	45440551
130	780	615	625	476749000
130	1040	585	975	1127061000
130	1560	1170	1300	3798613000
130	1846	1339	1573	6292840736
130	1976	1248	1794	7717639176
130	2093	1092	1989	9170895357
130	2210	975	2145	10796058000
130	2392	871	2353	13688417288
130	3029	1404	2925	27792790389
130	4199	2943	3648	74037289599
131	427	255	399	80102574
131	933	464	894	814414328
131	1572	1179	1310	3886949339
131	1797	950	1704	5805136664
131	2533	1524	2334	16254201528
131	2872	1754	2635	23691606939
131	4202	1595	4124	74196138499
131	4581	3324	3902	96137103032
131	4734	1706	4659	106094766995
132	180	94	194	8131968
132	342	54	348	42301656
132	354	18	360	46661832
132	368	210	350	52136000
132	384	80	388	58923072
132	440	341	363	87483968
132	519	199	512	142098327
132	534	113	535	154573272
132	561	418	473	178858449
132	618	10	620	238329000
132	794	227	789	502866152
132	869	534	797	658534877
132	914	194	912	765851912
132	1056	594	990	1179883584
132	1116	360	1104	1392228864
132	1584	1188	1320	3976644672
132	1660	328	1656	4576595968
132	1758	1368	1422	5435511480
132	2036	1230	1874	8442122624
132	2088	1158	1962	9105445440
132	2118	1500	1830	9503487000
132	2244	990	2178	11302042752
132	2640	968	2596	18402043968
132	3140	620	3132	30961443968
132	3216	720	3204	33264281664
132	3284	2060	2988	35419110272
132	3630	2211	3333	47834446968
132	3712	1048	3684	51149740096
132	3832	2862	3202	56272246336
132	4136	1224	4100	70754767424
132	4262	2327	4017	77420012696
132	4419	3424	3587	86294592027
132	4960	873	4951	122026235968
132	4960	3720	4132	122026235968
133	168	70	189	7094269
133	174	45	196	7620661
133	323	112	326	36050904
133	644	445	566	269442621
133	654	453	574	282078901
133	699	96	700	343884736
133	1596	1197	1330	4067709373
133	1848	525	1834	6313464829
133	2534	1933	2084	16273561941
133	2814	1510	2661	22285281781
133	3990	2436	3661	63523551637
133	4088	3220	3269	68319962109
134	202	8	220	10648512
134	362	20	368	49844032
134	445	197	436	90527229
134	523	352	467	145461771
134	635	323	608	258453979
134	694	543	561	336661488
134	895	7	896	719323479
134	928	561	855	801584856
134	1072	603	1005	1234331352
134	1504	876	1398	3404478168
134	1608	1206	1340	4160153816
134	1699	1228	1451	4906741203
134	2172	1296	2006	10248998552
134	2278	1005	2211	11823595056
134	2854	1203	2781	23249137968
134	3542	2450	3098	44439502192
134	3555	1835	3384	44930584979
135	144	71	172	5446359
135	150	15	180	5835375
135	202	166	183	10702783
135	225	30	240	13851000
135	235	1	249	15438250
135	297	18	306	28658448
135	502	354	439	128966383
135	510	240	495	135111375
135	588	399	522	205757847
135	633	500	508	256096512
135	720	486	639	375708375
135	738	519	642	404407647
135	825	500	760	563976000
135	870	330	855	660963375
135	1290	639	1236	2149149375
135	1329	954	1140	2349794664
135	1620	1215	1350	4253988375
135	1707	733	1661	4976400618
135	1714	1111	1542	5037842719
135	1762	1276	1503	5472843103
135	1818	318	1815	6011175807
135	1836	711	1800	6191425431
135	1906	592	1887	6926645791
135	2052	1296	1863	8642824983
135	2425	760	2400	14262976000
135	2700	990	2655	19685460375
135	3150	2415	2580	31258335375
135	3538	2719	2892	44289177247
135	4026	2151	3810	65258589951
135	4081	2352	3802	67969723816
135	4209	2948	3658	74567761704
135	4224	2631	3852	75367811799
135	4380	3015	3840	84030132375
135	4415	3155	3795	86060633750
135	4778	2244	4607	109080779327
136	141	37	174	5318677
136	312	208	288	32886784
136	418	292	370	75550088
136	440	192	432	87699456
136	492	370	414	121610944
136	608	304	584	227271168
136	901	493	850	733948157
136	1070	636	990	1227558456
136	1088	612	1020	1290428928
136	1620	948	1504	4254043456
136	1632	1224	1360	4349223424
136	1808	432	1800	5912621568
136	2266	1354	2092	11637872552
136	2273	1697	1900	11746035873
136	2312	1020	2244	12360950784
136	2676	1968	2260	19165287232
136	3000	2008	2664	27002515456
136	3740	2278	3434	52316139456
137	511	294	480	136004184
137	621	63	623	242054414
137	964	329	952	898412697
137	1644	1233	1370	4445869337
137	2335	1012	2270	12733516728
137	2410	1689	2094	14000092353
137	3240	606	3233	34014795353
137	4399	2328	4170	85128504552
138	347	176	339	44409995
138	487	360	415	118129375
138	550	388	480	169003072
138	564	378	504	182034216
138	603	224	595	221884299
138	612	360	570	231849000
138	804	570	696	522346536
138	978	726	822	938069424
138	1009	726	865	1029871801
138	1104	621	1035	1348200936
138	1656	1242	1380	4543936488
138	1693	397	1686	4855187629
138	1800	346	1796	5834628072
138	1864	1306	1620	6479088616
138	1903	783	1858	6894169399
138	2036	762	2000	8442450728
138	2346	1035	2277	12914345808
138	2760	1012	2714	21027204072
138	2853	2038	2453	23224932549
138	3063	2308	2543	28739599119
138	3154	319	3153	31377724336
138	3755	2763	3170	52948221947
138	3825	1602	3729	55964768697
138	3879	2271	3600	58368548511
138	4820	3722	3924	111982796072
138	4965	3132	4509	122395960197
139	797	612	654	508947192
139	858	78	859	634314331
139	1598	747	1542	4083344811
139	1668	1251	1390	4643435251
139	4323	697	4317	80792331886
140	183	14	207	8872487
140	378	266	336	56754152
140	392	236	368	62980288
140	679	231	672	315790839
140	1120	396	1104	1407672000
140	1120	630	1050	1407672000
140	1192	876	1008	1696413888
140	1561	1113	1344	3806465481
140	1680	1260	1400	4744376000
140	1842	914	1764	6252583688
140	1855	826	1799	6385845375
140	1988	1442	1694	7859606272
140	2056	1410	1806	8693735616
140	2070	1400	1830	8872487000
140	2098	434	2092	9237309192
140	2128	1344	1932	9639145152
140	2254	1176	2142	11454227064
140	2380	1050	2310	13484016000
140	2576	938	2534	17096502976
140	2772	456	2768	21302747648
140	2982	1830	2732	26519654168
140	3262	1512	3150	34712524728
140	3654	2667	3101	48789914264
140	3850	2345	3535	57069369000
140	3955	1230	3915	61866952875
140	4136	539	4133	70755211456
140	4332	698	4326	81298026368
140	4793	2582	4529	110111609257
141	291	198	270	27445392
141	580	333	544	197915221
141	699	528	582	344335320
141	811	528	730	536214952
141	1198	690	1117	1722177613
141	1347	202	1346	2446812144
141	1371	270	1368	2579791032
141	1683	870	1602	4769882208
141	1692	1269	1410	4846769109
141	1888	1114	1749	6732662293
141	2547	1356	2412	16525724544
141	2820	1034	2773	22428571221
141	2931	1608	2760	25182323712
141	3048	1842	2805	28319649813
141	3450	2160	3141	41066428221
141	3535	1141	3495	44176958596
141	3944	1613	3852	61352259605
141	4181	1233	4145	73089864962
142	344	270	288	43570872
142	437	293	394	86316741
142	489	268	465	119793457
142	561	25	564	179421769
142	717	565	576	371465101
142	1136	639	1065	1468866744
142	1704	1278	1420	4950624952
142	2414	1065	2343	14070197232
142	2694	1438	2550	19554934672
142	3677	1733	3544	49717113021
142	4002	2916	3400	64098911296
142	4062	1845	3931	67025229616
142	4287	1206	4255	78790931191
142	4364	1643	4285	83113043832
143	690	39	692	331433207
143	975	467	939	929783582
143	1209	390	1196	1770096536
143	1716	1287	1430	5055953903
143	3081	1416	2978	29249504648
143	3484	780	3471	42292608111
144	160	16	192	7081984
144	207	15	228	11855727
144	240	32	256	16809984
144	297	81	306	29184057
144	324	102	330	36998208
144	337	58	345	41258737
144	356	230	330	48104000
144	426	218	412	80294760
144	480	372	396	113577984
144	544	256	528	163975168
144	588	378	534	206283456
144	612	456	516	232206912
144	636	82	638	260245440
144	688	372	652	328646656
144	690	536	562	331494984
144	759	542	655	440231463
144	772	547	669	463085632
144	928	352	912	802164736
144	954	522	900	871236648
144	985	625	894	958657609
144	990	516	942	973284984
144	1041	729	906	1131097905
144	1112	752	984	1378022912
144	1152	648	1080	1531809792
144	1224	968	976	1836753408
144	1238	230	1236	1900399256
144	1356	330	1350	2496312000
144	1410	460	1394	2806206984
144	1462	211	1461	3127929112
144	1503	748	1439	3398276511
144	1515	451	1502	3480251859
144	1728	1296	1440	5162766336
144	1818	906	1740	6011701416
144	1988	1380	1736	7859848256
144	2040	1208	1888	8492649984
144	2208	918	2154	10767568896
144	2364	412	2360	13214190528
144	2398	652	2382	13792454776
144	2448	1080	2376	14673125376
144	2764	1740	2512	21119105728
144	2880	1056	2832	23890857984
144	2905	2202	2401	24518353609
144	3282	2553	2655	35355127752
144	3360	2576	2752	37936041984
144	3374	1673	3231	38412183608
144	3434	1626	3308	40497936488
144	3462	2004	3222	41496593112
144	3717	2205	3438	51357388797
144	3960	2412	3636	62102121984
144	3964	2328	3676	62290491328
144	3984	2538	3606	63238053888
144	4672	3216	4096	101981458432
145	198	84	217	10811017
145	250	40	265	18673625
145	456	81	460	97867441
145	485	303	447	117132750
145	495	300	460	124336000
145	596	184	593	214757361
145	710	524	601	360959625
145	1103	866	886	1344968352
145	1455	460	1440	3083320000
145	1740	1305	1450	5271072625
145	2204	1392	2001	10709234289
145	2208	1182	2089	10767631537
145	2519	537	2511	15987012984
145	2780	930	2745	21488000625
145	2945	1315	2855	25545107250
145	2954	308	2953	25779995289
146	185	68	209	9443761
146	246	207	209	17999072
146	288	2	300	27000008
146	446	188	440	91828672
146	540	354	488	160576136
146	727	423	678	387352719
146	921	713	750	784342097
146	940	674	808	833696136
146	1168	657	1095	1596525768
146	1500	867	1397	3378112136
146	1752	1314	1460	5380883144
146	1876	1256	1666	6605461512
146	2267	1340	2099	11653880299
146	2286	776	2256	11949281792
146	2389	1397	2218	13637902005
146	2482	1095	2409	15293036304
146	3025	2089	2648	27683752761
146	3823	2895	3162	55877514903
147	197	116	210	10821896
147	360	126	363	49832523
147	454	283	420	96753187
147	529	261	511	151212412
147	846	390	819	608672259
147	885	476	838	696330648
147	1134	827	964	1461450627
147	1197	818	1054	1718248896
147	1666	798	1603	4627252819
147	1764	1323	1470	5492208267
147	1799	1169	1617	5825461922
147	2468	1128	2387	15035823755
147	2653	1114	2586	18676075600
147	2772	1107	2712	21303180171
147	2772	1666	2555	21303180171
147	2940	1078	2891	25415360523
148	696	544	564	340395328
148	788	582	666	492545664
148	833	105	834	581251329
148	950	81	951	860616792
148	1184	666	1110	1663039296
148	1224	756	1120	1837009216
148	1776	1332	1480	5605058368
148	2169	1017	2092	10207434601
148	2256	1674	1894	11485235008
148	2469	1533	2254	15054169501
148	2516	1110	2442	15930165888
148	3342	2046	3064	37329919480
148	3776	1332	3720	53842114368
148	3785	1809	3642	54228003417
148	4070	2479	3737	67422384792
148	4184	3220	3416	73247743296
148	4493	2602	4181	90703652949
149	166	93	192	7882245
149	1195	860	1024	1709797824
149	1762	1340	1453	5473690677
149	1788	1341	1490	5719443821
149	1923	1202	1752	7114425416
149	2091	456	2084	9145747520
149	3690	1733	3558	50246716949
149	4180	597	4176	73037939949
149	4468	750	4461	89198099181
150	288	177	279	27262872
150	330	20	340	39312000
150	331	88	339	39639691
150	335	255	290	40970375
150	405	285	360	69805125
150	408	283	365	71292312
150	460	55	465	100711000
150	477	229	464	111906333
150	524	38	528	147252824
150	648	501	531	275472792
